Trip ID,Pickup Date,Pickup Hours,Vehicle,Payment_type,No. of Passengers,Trip Distance,Booking Value,Location,Total Bookings
86679,2024-06-24 00:00:00,1899-12-30 18:08:06,UberX,Cash,1,7.69,$25.5,Clinton East,1.00
91914,2024-06-25 00:00:00,1899-12-30 17:03:40,UberX,Uber Pay,1,7.69,$34.46,Manhattan Valley,1.00
92134,2024-06-25 00:00:00,1899-12-30 18:43:44,UberXL,Cash,1,7.69,$27,East Village,1.00
95406,2024-06-26 00:00:00,1899-12-30 12:51:03,Uber Black,Uber Pay,1,7.69,$32.48,UN/Turtle Bay South,1.00
115079,2024-06-30 00:00:00,1899-12-30 16:30:15,UberX,Uber Pay,1,7.69,$30,Downtown Brooklyn/MetroTech,1.00
4685,2024-06-02 00:00:00,1899-12-30 14:43:11,Uber Comfort,Cash,2,7.68,$23.5,East Harlem South,1.00
10581,2024-06-04 00:00:00,1899-12-30 13:19:25,Uber Green,Cash,4,7.68,$25,Upper East Side North,1.00
13074,2024-06-05 00:00:00,1899-12-30 09:11:17,UberX,Uber Pay,1,7.68,$34.58,East Harlem South,1.00
21477,2024-06-08 00:00:00,1899-12-30 11:08:41,UberX,Cash,1,7.68,$26.5,Clinton East,1.00
29754,2024-06-10 00:00:00,1899-12-30 14:27:22,Uber Comfort,Uber Pay,1,7.68,$27.16,LaGuardia Airport,1.00
32456,2024-06-11 00:00:00,1899-12-30 10:32:01,UberX,Cash,1,7.68,$24.5,Battery Park City,1.00
61247,2024-06-18 00:00:00,1899-12-30 21:40:06,Uber Comfort,Uber Pay,1,7.68,$28.36,East Chelsea,1.00
61413,2024-06-18 00:00:00,1899-12-30 23:03:04,UberX,Uber Pay,1,7.68,$26.29,East Elmhurst,1.00
69597,2024-06-21 00:00:00,1899-12-30 03:11:36,UberX,Cash,3,7.68,$26,Central Harlem North,1.00
75301,2024-06-22 00:00:00,1899-12-30 14:59:54,UberXL,Cash,1,7.68,$26.5,Lenox Hill West,1.00
83994,2024-06-24 00:00:00,1899-12-30 11:46:37,UberXL,Uber Pay,1,7.68,$31.26,Upper West Side North,1.00
101593,2024-06-27 00:00:00,1899-12-30 17:20:36,Uber Black,Uber Pay,1,7.68,$28.28,LaGuardia Airport,1.00
103881,2024-06-28 00:00:00,1899-12-30 12:52:35,Uber Black,Uber Pay,1,7.68,$30.83,Midtown East,1.00
105017,2024-06-28 00:00:00,1899-12-30 17:12:06,UberX,Cash,5,7.68,$24.5,East Harlem North,1.00
106083,2024-06-28 00:00:00,1899-12-30 23:53:32,Uber Comfort,Uber Pay,1,7.68,$28.38,LaGuardia Airport,1.00
111017,2024-06-29 00:00:00,1899-12-30 20:25:02,Uber Green,Uber Pay,2,7.68,$31.5,East Chelsea,1.00
2598,2024-06-01 00:00:00,1899-12-30 18:40:29,Uber Green,Uber Pay,1,7.67,$30.26,Midtown North,1.00
5342,2024-06-02 00:00:00,1899-12-30 17:15:53,Uber Comfort,Uber Pay,1,7.67,$28,Lincoln Square East,1.00
9981,2024-06-04 00:00:00,1899-12-30 10:39:23,Uber Comfort,Uber Pay,1,7.67,$28.26,Lenox Hill East,1.00
12102,2024-06-04 00:00:00,1899-12-30 19:22:29,UberX,Cash,1,7.67,$25,Lenox Hill West,1.00
14982,2024-06-05 00:00:00,1899-12-30 18:25:55,UberXL,Uber Pay,1,7.67,$31.46,Clinton East,1.00
15573,2024-06-05 00:00:00,1899-12-30 21:23:28,Uber Comfort,Uber Pay,1,7.67,$29.7,East Elmhurst,1.00
39854,2024-06-13 00:00:00,1899-12-30 10:25:28,Uber Comfort,Cash,1,7.67,$25.5,Greenwich Village North,1.00
46732,2024-06-15 00:00:00,1899-12-30 14:59:10,Uber Green,Cash,1,7.67,$25,LaGuardia Airport,1.00
47998,2024-06-15 00:00:00,1899-12-30 18:44:48,UberX,Uber Pay,1,7.67,$28.5,Central Park,1.00
53803,2024-06-17 00:00:00,1899-12-30 10:42:09,UberX,Cash,1,7.67,$25,Flatiron,1.00
54563,2024-06-17 00:00:00,1899-12-30 13:25:46,UberX,Uber Pay,2,7.67,$33.06,Union Sq,1.00
55916,2024-06-17 00:00:00,1899-12-30 13:28:21,Uber Black,Uber Pay,5,7.67,$29.62,Upper East Side North,1.00
63826,2024-06-19 00:00:00,1899-12-30 14:02:00,Uber Black,Uber Pay,1,7.67,$42.07,Lenox Hill West,1.00
68263,2024-06-20 00:00:00,1899-12-30 16:12:00,Uber Black,Uber Pay,1,7.67,$35.5,Penn Station/Madison Sq West,1.00
73602,2024-06-22 00:00:00,1899-12-30 11:40:26,Uber Green,Cash,1,7.67,$23,LaGuardia Airport,1.00
81195,2024-06-23 00:00:00,1899-12-30 17:32:41,Uber Black,Uber Pay,2,7.67,$31.7,Midtown North,1.00
93412,2024-06-26 00:00:00,1899-12-30 01:34:18,Uber Comfort,Uber Pay,1,7.67,$28,East Village,1.00
96263,2024-06-26 00:00:00,1899-12-30 15:27:37,Uber Comfort,Cash,1,7.67,$24,LaGuardia Airport,1.00
103003,2024-06-28 00:00:00,1899-12-30 01:30:17,Uber Black,Cash,1,7.67,$24.5,Lenox Hill East,1.00
103984,2024-06-28 00:00:00,1899-12-30 12:04:55,UberX,Uber Pay,1,7.67,$30.82,East Harlem South,1.00
114813,2024-06-30 00:00:00,1899-12-30 15:04:10,Uber Green,Cash,1,7.67,$22,JFK Airport,1.00
115001,2024-06-30 00:00:00,1899-12-30 16:56:18,Uber Comfort,Uber Pay,5,7.67,$44.75,Financial District North,1.00
10463,2024-06-04 00:00:00,1899-12-30 12:43:39,Uber Green,Uber Pay,1,7.66,$26.25,Murray Hill,1.00
24577,2024-06-09 00:00:00,1899-12-30 09:49:06,UberXL,Uber Pay,2,7.66,$34.86,Central Park,1.00
28428,2024-06-10 00:00:00,1899-12-30 09:21:25,Uber Black,Cash,1,7.66,$28.5,Lenox Hill East,1.00
30777,2024-06-10 00:00:00,1899-12-30 18:11:15,Uber Green,Uber Pay,2,7.66,$29.68,Morningside Heights,1.00
31920,2024-06-11 00:00:00,1899-12-30 08:39:57,UberXL,Uber Pay,2,7.66,$32.08,Brooklyn Heights,1.00
34998,2024-06-11 00:00:00,1899-12-30 22:08:00,UberX,Uber Pay,2,7.66,$24.5,Lenox Hill West,1.00
35928,2024-06-12 00:00:00,1899-12-30 09:52:45,UberXL,Uber Pay,1,7.66,$30.82,Lenox Hill West,1.00
48144,2024-06-15 00:00:00,1899-12-30 19:37:03,UberX,Uber Pay,1,7.66,$29.06,TriBeCa/Civic Center,1.00
64038,2024-06-19 00:00:00,1899-12-30 15:13:33,UberX,Uber Pay,1,7.66,$27,Clinton West,1.00
67596,2024-06-20 00:00:00,1899-12-30 13:17:33,UberX,Uber Pay,1,7.66,$30.48,LaGuardia Airport,1.00
75564,2024-06-22 00:00:00,1899-12-30 16:39:23,Uber Comfort,Uber Pay,1,7.66,$24.02,JFK Airport,1.00
81901,2024-06-23 00:00:00,1899-12-30 20:02:57,UberX,Uber Pay,2,7.66,$29.56,TriBeCa/Civic Center,1.00
86639,2024-06-24 00:00:00,1899-12-30 18:41:39,UberX,Uber Pay,1,7.66,$27,Clinton East,1.00
93893,2024-06-26 00:00:00,1899-12-30 08:38:49,Uber Black,Uber Pay,1,7.66,$30.66,Seaport,1.00
102947,2024-06-28 00:00:00,1899-12-30 00:31:29,UberX,Uber Pay,1,7.66,$24,Penn Station/Madison Sq West,1.00
1955,2024-06-01 00:00:00,1899-12-30 15:29:53,UberXL,Uber Pay,1,7.65,$31.5,Midtown East,1.00
12406,2024-06-05 00:00:00,1899-12-30 01:04:38,UberX,Cash,1,7.65,$22.5,Financial District South,1.00
30756,2024-06-10 00:00:00,1899-12-30 18:29:04,UberXL,Uber Pay,1,7.65,$28.46,Yorkville East,1.00
31078,2024-06-10 00:00:00,1899-12-30 20:16:45,UberX,Cash,1,7.65,$23.5,Midtown North,1.00
47446,2024-06-15 00:00:00,1899-12-30 16:16:49,Uber Green,Uber Pay,2,7.65,$33.75,Mott Haven/Port Morris,1.00
66316,2024-06-20 00:00:00,1899-12-30 00:59:57,Uber Comfort,Uber Pay,4,7.65,$25,Clinton East,1.00
78403,2024-06-23 00:00:00,1899-12-30 10:42:38,UberXL,Cash,2,7.65,$26,Midtown North,1.00
105087,2024-06-28 00:00:00,1899-12-30 17:43:35,Uber Comfort,Uber Pay,1,7.65,$28.28,LaGuardia Airport,1.00
110675,2024-06-29 00:00:00,1899-12-30 19:49:58,UberX,Uber Pay,1,7.65,$28.46,Union Sq,1.00
111035,2024-06-29 00:00:00,1899-12-30 20:23:50,Uber Black,Uber Pay,3,7.65,$31.5,Penn Station/Madison Sq West,1.00
17621,2024-06-06 00:00:00,1899-12-30 18:55:41,UberX,Cash,1,7.64,$25,East Chelsea,1.00
23384,2024-06-08 00:00:00,1899-12-30 18:31:58,UberXL,Uber Pay,1,7.64,$30.38,LaGuardia Airport,1.00
36841,2024-06-12 00:00:00,1899-12-30 13:15:29,Uber Comfort,Cash,1,7.64,$24.5,Battery Park City,1.00
37177,2024-06-12 00:00:00,1899-12-30 14:18:23,Uber Black,Uber Pay,1,7.64,$32.46,Morningside Heights,1.00
48035,2024-06-15 00:00:00,1899-12-30 19:21:14,Uber Comfort,Cash,1,7.64,$22.5,Penn Station/Madison Sq West,1.00
52116,2024-06-16 00:00:00,1899-12-30 18:47:01,UberXL,Cash,2,7.64,$22.5,JFK Airport,1.00
60532,2024-06-18 00:00:00,1899-12-30 18:51:50,UberX,Uber Pay,2,7.64,$29.08,NV,1.00
65427,2024-06-19 00:00:00,1899-12-30 19:09:31,Uber Green,Uber Pay,1,7.64,$33,Lenox Hill East,1.00
66166,2024-06-19 00:00:00,1899-12-30 23:16:58,Uber Comfort,Uber Pay,1,7.64,$23,Lincoln Square West,1.00
67298,2024-06-20 00:00:00,1899-12-30 12:32:12,Uber Green,Uber Pay,1,7.64,$26,NV,1.00
106844,2024-06-29 00:00:00,1899-12-30 08:23:57,UberX,Uber Pay,1,7.64,$30.06,East Harlem South,1.00
1110,2024-06-01 00:00:00,1899-12-30 12:00:01,UberX,Cash,1,7.63,$23.5,Lenox Hill East,1.00
5403,2024-06-02 00:00:00,1899-12-30 17:53:02,UberX,Uber Pay,1,7.63,$30.26,Lenox Hill East,1.00
7082,2024-06-03 00:00:00,1899-12-30 10:59:47,UberX,Uber Pay,5,7.63,$30.66,Financial District South,1.00
23676,2024-06-08 00:00:00,1899-12-30 20:34:42,UberXL,Uber Pay,3,7.63,$26.29,Elmhurst,1.00
25114,2024-06-09 00:00:00,1899-12-30 11:21:07,UberX,Uber Pay,1,7.63,$25,LaGuardia Airport,1.00
32873,2024-06-11 00:00:00,1899-12-30 12:33:40,Uber Black,Cash,5,7.63,$24,JFK Airport,1.00
38821,2024-06-12 00:00:00,1899-12-30 19:11:39,UberXL,Uber Pay,1,7.63,$31.08,Midtown East,1.00
43889,2024-06-14 00:00:00,1899-12-30 17:02:12,UberX,Uber Pay,1,7.63,$34.26,Upper East Side North,1.00
59456,2024-06-18 00:00:00,1899-12-30 14:03:28,UberX,Uber Pay,1,7.63,$30.2,Midtown North,1.00
69143,2024-06-20 00:00:00,1899-12-30 21:11:05,UberX,Uber Pay,1,7.63,$27.78,LaGuardia Airport,1.00
72171,2024-06-21 00:00:00,1899-12-30 23:09:13,Uber Green,Uber Pay,1,7.63,$25.13,Upper East Side South,1.00
74976,2024-06-22 00:00:00,1899-12-30 15:18:16,UberX,Uber Pay,2,7.63,$24.5,JFK Airport,1.00
76352,2024-06-22 00:00:00,1899-12-30 18:19:46,Uber Black,Uber Pay,1,7.63,$33.26,Upper West Side North,1.00
84379,2024-06-24 00:00:00,1899-12-30 12:49:43,UberX,Cash,1,7.63,$25.5,SoHo,1.00
84912,2024-06-24 00:00:00,1899-12-30 13:50:30,UberX,Uber Pay,1,7.63,$39.16,Central Park,1.00
92242,2024-06-25 00:00:00,1899-12-30 18:26:01,Uber Green,Uber Pay,1,7.63,$31.46,Gramercy,1.00
97779,2024-06-26 00:00:00,1899-12-30 18:31:22,Uber Green,Uber Pay,2,7.63,$31.46,Central Harlem,1.00
100666,2024-06-27 00:00:00,1899-12-30 13:56:43,UberX,Uber Pay,1,7.63,$32.84,Lenox Hill East,1.00
102424,2024-06-27 00:00:00,1899-12-30 21:50:36,Uber Green,Uber Pay,2,7.63,$27.02,Midtown North,1.00
113706,2024-06-30 00:00:00,1899-12-30 11:56:15,Uber Black,Uber Pay,1,7.63,$36.06,Greenwich Village North,1.00
4248,2024-06-02 00:00:00,1899-12-30 12:54:09,UberX,Uber Pay,1,7.62,$23.5,Clinton East,1.00
14595,2024-06-05 00:00:00,1899-12-30 16:41:31,UberXL,Uber Pay,1,7.62,$33.25,West Chelsea/Hudson Yards,1.00
36329,2024-06-12 00:00:00,1899-12-30 11:48:54,Uber Black,Cash,1,7.62,$23,LaGuardia Airport,1.00
37096,2024-06-12 00:00:00,1899-12-30 14:03:48,Uber Black,Uber Pay,3,7.62,$29.5,Upper West Side North,1.00
42380,2024-06-13 00:00:00,1899-12-30 23:46:02,Uber Black,Uber Pay,1,7.62,$30.76,Clinton East,1.00
49023,2024-06-16 00:00:00,1899-12-30 08:45:32,UberX,Uber Pay,1,7.62,$26,Lenox Hill East,1.00
50409,2024-06-16 00:00:00,1899-12-30 13:23:01,UberX,Uber Pay,1,7.62,$35.44,TriBeCa/Civic Center,1.00
52767,2024-06-17 00:00:00,1899-12-30 01:39:04,Uber Green,Uber Pay,1,7.62,$28.96,Flatiron,1.00
61004,2024-06-18 00:00:00,1899-12-30 20:14:54,Uber Black,Uber Pay,1,7.62,$45,East Harlem South,1.00
72688,2024-06-22 00:00:00,1899-12-30 07:20:01,UberXL,Uber Pay,2,7.62,$24.81,Central Harlem North,1.00
78020,2024-06-23 00:00:00,1899-12-30 09:05:17,Uber Comfort,Uber Pay,1,7.62,$25,Clinton East,1.00
104635,2024-06-28 00:00:00,1899-12-30 15:19:10,Uber Comfort,Uber Pay,1,7.62,$30,Midtown Center,1.00
112598,2024-06-30 00:00:00,1899-12-30 10:33:55,Uber Comfort,Cash,1,7.62,$24.5,Upper West Side North,1.00
2664,2024-06-01 00:00:00,1899-12-30 18:48:58,Uber Green,Uber Pay,1,7.61,$29.66,Flatiron,1.00
19521,2024-06-07 00:00:00,1899-12-30 15:15:06,UberX,Cash,1,7.61,$22,LaGuardia Airport,1.00
23061,2024-06-08 00:00:00,1899-12-30 17:33:44,Uber Black,Cash,1,7.61,$26.5,Upper West Side North,1.00
23712,2024-06-08 00:00:00,1899-12-30 20:35:52,Uber Green,Cash,1,7.61,$23,LaGuardia Airport,1.00
24456,2024-06-09 00:00:00,1899-12-30 08:47:59,Uber Green,Uber Pay,1,7.61,$29.58,Yorkville East,1.00
26957,2024-06-09 00:00:00,1899-12-30 18:14:36,Uber Green,Uber Pay,1,7.61,$30.26,Lenox Hill East,1.00
35007,2024-06-11 00:00:00,1899-12-30 22:46:05,UberX,Uber Pay,3,7.61,$34.29,Clinton East,1.00
41876,2024-06-13 00:00:00,1899-12-30 19:56:38,Uber Comfort,Uber Pay,3,7.61,$29.68,LaGuardia Airport,1.00
42010,2024-06-13 00:00:00,1899-12-30 20:03:22,UberX,Uber Pay,4,7.61,$25.5,Clinton East,1.00
46161,2024-06-15 00:00:00,1899-12-30 12:32:32,UberXL,Uber Pay,2,7.61,$28.98,LaGuardia Airport,1.00
48339,2024-06-15 00:00:00,1899-12-30 21:10:00,UberX,Cash,1,7.61,$24,LaGuardia Airport,1.00
48517,2024-06-15 00:00:00,1899-12-30 23:58:12,Uber Black,Cash,1,7.61,$25.5,Midtown East,1.00
48541,2024-06-15 00:00:00,1899-12-30 23:45:59,UberXL,Uber Pay,1,7.61,$30.76,Gramercy,1.00
63827,2024-06-19 00:00:00,1899-12-30 14:35:46,UberX,Uber Pay,1,7.61,$33.5,Murray Hill,1.00
65092,2024-06-19 00:00:00,1899-12-30 18:43:18,Uber Comfort,Cash,6,7.61,$23,East Harlem South,1.00
75537,2024-06-22 00:00:00,1899-12-30 16:14:22,UberXL,Uber Pay,1,7.61,$32.66,Penn Station/Madison Sq West,1.00
91156,2024-06-25 00:00:00,1899-12-30 16:51:44,UberXL,Uber Pay,1,7.61,$31,East Elmhurst,1.00
93074,2024-06-25 00:00:00,1899-12-30 22:35:32,UberX,Uber Pay,1,7.61,$27.86,LaGuardia Airport,1.00
102723,2024-06-27 00:00:00,1899-12-30 23:51:53,UberX,Uber Pay,1,7.61,$26.56,Upper West Side South,1.00
110195,2024-06-29 00:00:00,1899-12-30 17:52:42,UberX,Cash,1,7.61,$24,Hamilton Heights,1.00
116771,2024-06-30 00:00:00,1899-12-30 22:08:29,UberXL,Uber Pay,1,7.61,$36.4,Washington Heights South,1.00
892,2024-06-01 00:00:00,1899-12-30 10:57:55,Uber Green,Cash,1,7.6,$23,Upper East Side South,1.00
1173,2024-06-01 00:00:00,1899-12-30 12:44:56,UberX,Uber Pay,1,7.6,$26.5,Upper East Side North,1.00
3213,2024-06-02 00:00:00,1899-12-30 06:41:23,Uber Black,Cash,1,7.6,$23,Sutton Place/Turtle Bay North,1.00
4191,2024-06-02 00:00:00,1899-12-30 11:46:51,UberXL,Uber Pay,1,7.6,$32.45,Upper East Side North,1.00
5365,2024-06-02 00:00:00,1899-12-30 17:19:54,UberX,Uber Pay,2,7.6,$34.45,Upper East Side North,1.00
7878,2024-06-03 00:00:00,1899-12-30 14:37:03,UberX,Uber Pay,1,7.6,$27,Lenox Hill East,1.00
8179,2024-06-03 00:00:00,1899-12-30 16:17:31,UberX,Uber Pay,1,7.6,$39.25,Upper West Side North,1.00
9768,2024-06-04 00:00:00,1899-12-30 09:55:14,UberX,Uber Pay,1,7.6,$28.25,Manhattan Valley,1.00
9880,2024-06-04 00:00:00,1899-12-30 10:50:26,Uber Comfort,Uber Pay,1,7.6,$52.5,Upper East Side South,1.00
13351,2024-06-05 00:00:00,1899-12-30 11:34:20,Uber Black,Cash,1,7.6,$27.5,Penn Station/Madison Sq West,1.00
15757,2024-06-05 00:00:00,1899-12-30 23:08:57,UberX,Cash,1,7.6,$21.5,Long Island City/Hunters Point,1.00
15827,2024-06-06 00:00:00,1899-12-30 01:08:49,Uber Black,Cash,1,7.6,$25.5,West Concourse,1.00
17327,2024-06-06 00:00:00,1899-12-30 16:51:52,UberX,Uber Pay,1,7.6,$27,West Village,1.00
17697,2024-06-06 00:00:00,1899-12-30 18:45:47,Uber Green,Cash,3,7.6,$26.5,Upper East Side South,1.00
17861,2024-06-06 00:00:00,1899-12-30 19:16:08,Uber Black,Uber Pay,1,7.6,$23.5,Clinton West,1.00
17958,2024-06-06 00:00:00,1899-12-30 20:45:21,UberX,Uber Pay,1,7.6,$27.86,Bay Ridge,1.00
20021,2024-06-07 00:00:00,1899-12-30 19:12:35,Uber Black,Cash,1,7.6,$26.5,Lenox Hill West,1.00
20395,2024-06-07 00:00:00,1899-12-30 23:55:10,Uber Green,Cash,2,7.6,$22.5,Clinton East,1.00
20617,2024-06-08 00:00:00,1899-12-30 06:53:14,UberX,Uber Pay,1,7.6,$26.24,Yorkville West,1.00
20795,2024-06-08 00:00:00,1899-12-30 08:46:35,UberX,Uber Pay,2,7.6,$32.19,Morningside Heights,1.00
22102,2024-06-08 00:00:00,1899-12-30 13:22:37,UberX,Uber Pay,1,7.6,$30.8,Lenox Hill West,1.00
22259,2024-06-08 00:00:00,1899-12-30 14:09:34,UberXL,Cash,1,7.6,$24,Clinton East,1.00
22510,2024-06-08 00:00:00,1899-12-30 15:45:45,Uber Comfort,Uber Pay,1,7.6,$35.45,LaGuardia Airport,1.00
22686,2024-06-08 00:00:00,1899-12-30 15:28:07,Uber Black,Cash,1,7.6,$31.5,Midtown Center,1.00
23822,2024-06-08 00:00:00,1899-12-30 22:09:03,Uber Comfort,Uber Pay,1,7.6,$24,Lenox Hill East,1.00
23905,2024-06-09 00:00:00,1899-12-30 00:37:37,UberX,Cash,1,7.6,$23,Murray Hill,1.00
25655,2024-06-09 00:00:00,1899-12-30 13:21:00,UberXL,Cash,1,7.6,$24.5,Central Park,1.00
25883,2024-06-09 00:00:00,1899-12-30 14:55:26,Uber Black,Uber Pay,1,7.6,$31,Midtown South,1.00
26972,2024-06-09 00:00:00,1899-12-30 18:29:16,Uber Black,Uber Pay,1,7.6,$32.05,Lincoln Square East,1.00
27153,2024-06-09 00:00:00,1899-12-30 18:39:52,Uber Green,Uber Pay,1,7.6,$35.05,East Chelsea,1.00
27688,2024-06-10 00:00:00,1899-12-30 01:36:06,UberX,Cash,1,7.6,$23,Clinton East,1.00
33297,2024-06-11 00:00:00,1899-12-30 14:29:41,UberXL,Cash,2,7.6,$25.5,Midtown North,1.00
33740,2024-06-11 00:00:00,1899-12-30 15:03:49,UberX,Cash,1,7.6,$24,Kips Bay,1.00
35616,2024-06-12 00:00:00,1899-12-30 08:17:32,UberX,Uber Pay,1,7.6,$32.45,Garment District,1.00
37354,2024-06-12 00:00:00,1899-12-30 15:21:31,Uber Comfort,Cash,1,7.6,$27,Bloomingdale,1.00
38183,2024-06-12 00:00:00,1899-12-30 17:11:19,Uber Black,Cash,1,7.6,$32.5,Clinton West,1.00
40263,2024-06-13 00:00:00,1899-12-30 12:32:23,Uber Green,Google Pay,1,7.6,$26.5,West Chelsea/Hudson Yards,1.00
40846,2024-06-13 00:00:00,1899-12-30 15:09:36,Uber Comfort,Uber Pay,1,7.6,$33.05,Lenox Hill East,1.00
41132,2024-06-13 00:00:00,1899-12-30 16:19:28,Uber Comfort,Uber Pay,2,7.6,$31.86,Murray Hill,1.00
41860,2024-06-13 00:00:00,1899-12-30 20:37:51,UberXL,Uber Pay,2,7.6,$30.5,East Elmhurst,1.00
42167,2024-06-13 00:00:00,1899-12-30 21:26:33,UberX,Uber Pay,1,7.6,$30.95,Flatiron,1.00
43908,2024-06-14 00:00:00,1899-12-30 17:32:43,UberX,Cash,1,7.6,$23,LaGuardia Airport,1.00
47030,2024-06-15 00:00:00,1899-12-30 15:06:46,UberXL,Uber Pay,1,7.6,$36.7,LaGuardia Airport,1.00
49593,2024-06-16 00:00:00,1899-12-30 10:15:26,Uber Comfort,Uber Pay,1,7.6,$30.8,Midtown Center,1.00
54147,2024-06-17 00:00:00,1899-12-30 11:51:03,Uber Black,Uber Pay,1,7.6,$25.58,Hamilton Heights,1.00
55268,2024-06-17 00:00:00,1899-12-30 15:59:44,UberX,Uber Pay,1,7.6,$36.25,East Harlem South,1.00
58547,2024-06-18 00:00:00,1899-12-30 11:59:38,UberX,Uber Pay,1,7.6,$32.05,Battery Park City,1.00
62720,2024-06-19 00:00:00,1899-12-30 11:45:41,UberX,Uber Pay,1,7.6,$32.7,Lenox Hill West,1.00
64162,2024-06-19 00:00:00,1899-12-30 15:15:52,UberXL,Uber Pay,1,7.6,$35.5,Upper West Side South,1.00
64616,2024-06-19 00:00:00,1899-12-30 17:20:48,Uber Black,Cash,1,7.6,$27.5,East Chelsea,1.00
65235,2024-06-19 00:00:00,1899-12-30 18:18:27,Uber Black,Cash,1,7.6,$28.5,Yorkville West,1.00
68766,2024-06-20 00:00:00,1899-12-30 19:33:58,UberX,Uber Pay,4,7.6,$34.52,LaGuardia Airport,1.00
69510,2024-06-21 00:00:00,1899-12-30 01:38:29,UberXL,Cash,1,7.6,$23.5,Park Slope,1.00
69601,2024-06-21 00:00:00,1899-12-30 03:59:30,UberX,Uber Pay,1,7.6,$28.35,Murray Hill,1.00
70163,2024-06-21 00:00:00,1899-12-30 11:58:45,UberX,Uber Pay,2,7.6,$30.05,Penn Station/Madison Sq West,1.00
71113,2024-06-21 00:00:00,1899-12-30 16:17:57,Uber Black,Uber Pay,1,7.6,$28.64,LaGuardia Airport,1.00
71127,2024-06-21 00:00:00,1899-12-30 16:45:18,Uber Green,Uber Pay,2,7.6,$32.5,NV,1.00
76830,2024-06-22 00:00:00,1899-12-30 21:01:53,Uber Comfort,Cash,1,7.6,$24,Union Sq,1.00
76879,2024-06-22 00:00:00,1899-12-30 21:42:42,Uber Black,Cash,1,7.6,$23.5,East Chelsea,1.00
78926,2024-06-23 00:00:00,1899-12-30 11:21:27,UberX,Uber Pay,2,7.6,$32,Upper West Side North,1.00
80785,2024-06-23 00:00:00,1899-12-30 16:43:08,Uber Comfort,Uber Pay,1,7.6,$30,Lenox Hill West,1.00
84175,2024-06-24 00:00:00,1899-12-30 11:15:08,Uber Comfort,Cash,1,7.6,$23,LaGuardia Airport,1.00
85952,2024-06-24 00:00:00,1899-12-30 16:38:22,Uber Black,Uber Pay,1,7.6,$33.85,Central Park,1.00
93355,2024-06-26 00:00:00,1899-12-30 00:18:21,UberX,Uber Pay,1,7.6,$24,LaGuardia Airport,1.00
93484,2024-06-26 00:00:00,1899-12-30 03:25:12,Uber Black,Amazon Pay,1,7.6,$2.5,East Village,1.00
98061,2024-06-26 00:00:00,1899-12-30 19:14:15,Uber Comfort,Uber Pay,1,7.6,$28,World Trade Center,1.00
99181,2024-06-27 00:00:00,1899-12-30 01:24:32,UberXL,Uber Pay,2,7.6,$28.5,LaGuardia Airport,1.00
99248,2024-06-27 00:00:00,1899-12-30 01:16:59,Uber Comfort,Cash,1,7.6,$24,Lower East Side,1.00
101251,2024-06-27 00:00:00,1899-12-30 15:03:15,UberX,Uber Pay,1,7.6,$29,LaGuardia Airport,1.00
101440,2024-06-27 00:00:00,1899-12-30 16:44:04,UberX,Uber Pay,1,7.6,$29.5,Penn Station/Madison Sq West,1.00
102396,2024-06-27 00:00:00,1899-12-30 21:45:40,UberX,Uber Pay,1,7.6,$29.5,West Village,1.00
102429,2024-06-27 00:00:00,1899-12-30 21:39:24,UberX,Uber Pay,1,7.6,$29.6,LaGuardia Airport,1.00
103332,2024-06-28 00:00:00,1899-12-30 08:50:53,Uber Black,Uber Pay,1,7.6,$27.5,Penn Station/Madison Sq West,1.00
104466,2024-06-28 00:00:00,1899-12-30 15:43:56,UberX,Cash,1,7.6,$24.5,Kips Bay,1.00
104494,2024-06-28 00:00:00,1899-12-30 15:34:13,Uber Comfort,Uber Pay,1,7.6,$26,Midtown North,1.00
104668,2024-06-28 00:00:00,1899-12-30 15:55:54,Uber Green,Cash,1,7.6,$24.5,Washington Heights South,1.00
106306,2024-06-29 00:00:00,1899-12-30 04:18:32,Uber Black,Uber Pay,4,7.6,$24.52,Garment District,1.00
108912,2024-06-29 00:00:00,1899-12-30 14:44:43,Uber Green,Cash,1,7.6,$30,Midtown Center,1.00
109168,2024-06-29 00:00:00,1899-12-30 15:42:12,UberX,Cash,1,7.6,$23.5,Penn Station/Madison Sq West,1.00
113605,2024-06-30 00:00:00,1899-12-30 12:53:23,Uber Black,Uber Pay,1,7.6,$26,UN/Turtle Bay South,1.00
114357,2024-06-30 00:00:00,1899-12-30 14:16:29,UberX,Uber Pay,1,7.6,$30.65,Penn Station/Madison Sq West,1.00
114992,2024-06-30 00:00:00,1899-12-30 16:10:34,UberXL,Uber Pay,1,7.6,$31.7,Upper East Side North,1.00
115250,2024-06-30 00:00:00,1899-12-30 17:48:46,Uber Green,Cash,1,7.6,$23,East Elmhurst,1.00
115811,2024-06-30 00:00:00,1899-12-30 18:15:21,UberX,Uber Pay,1,7.6,$26.28,Lenox Hill West,1.00
115913,2024-06-30 00:00:00,1899-12-30 18:03:40,UberXL,Uber Pay,1,7.6,$29.5,TriBeCa/Civic Center,1.00
116589,2024-06-30 00:00:00,1899-12-30 21:05:51,Uber Black,Cash,1,7.6,$22.5,Yorkville West,1.00
116828,2024-06-30 00:00:00,1899-12-30 23:32:31,Uber Comfort,Uber Pay,2,7.6,$28.35,LaGuardia Airport,1.00
